Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
8.21658E-3,39.081585059,0.618848464,0.435114504,0.404494382,0
8.25432E-3,39.907016802,0.620533125,0.427480916,0.415730337,0
8.32282E-3,40.739298312,0.623572204,0.419847328,0.426966292,0
8.34066E-3,41.573364411,0.624359979,0.41221374,0.438202247,0
8.4049E-3,42.413854694,0.627182196,0.404580153,0.449438202,0
8.41124E-3,43.254978237,0.627459244,0.396946565,0.460674157,0
8.42888E-3,44.097866707,0.628230304,0.389312977,0.471910112,0
8.48672E-3,44.946538813,0.630745887,0.381679389,0.483146067,0
8.51441E-3,45.797980043,0.63194428,0.374045802,0.494382022,0
8.62219E-3,46.660198905,0.636571601,0.366412214,0.505617978,0
8.68451E-3,47.528649473,0.639220562,0.358778626,0.516853933,0
8.84083E-3,48.412732324,0.645780846,0.351145038,0.528089888,0
8.89979E-3,49.302711724,0.648224304,0.34351145,0.539325843,0
9.00402E-3,50.203113518,0.652502064,0.335877863,0.550561798,0
9.08565E-3,51.111678318,0.655816124,0.328244275,0.561797753,0
9.29139E-3,52.040817297,0.664029396,0.320610687,0.573033708,0
9.30962E-3,52.971779793,0.664747825,0.312977099,0.584269663,0
9.35095E-3,53.906874352,0.666370093,0.305343511,0.584269663,0
9.65176E-3,54.872050421,0.677946033,0.297709924,0.595505618,0
9.88232E-3,55.860282439,0.686545764,0.290076336,0.606741573,0
9.90917E-3,56.851199707,0.687532297,0.282442748,0.617977528,0
9.97589E-3,57.848788778,0.689970029,0.27480916,0.629213483,0
1.01741E-2,58.866195542,0.697099413,0.267175573,0.640449438,0
1.02912E-2,59.895318713,0.701237014,0.259541985,0.651685393,0
1.04498E-2,60.940298077,0.706746705,0.251908397,0.662921348,0
1.04524E-2,61.985538532,0.706836573,0.244274809,0.674157303,0
1.07832E-2,63.063856906,0.718002132,0.236641221,0.685393258,0
1.084E-2,64.147855428,0.719876244,0.229007634,0.696629213,0
1.10407E-2,65.251929987,0.7264009,0.221374046,0.707865169,0
1.10855E-2,66.360480096,0.727834598,0.213740458,0.719101124,0
1.10927E-2,67.469745427,0.728063015,0.20610687,0.730337079,0
1.11814E-2,68.587884708,0.730881154,0.198473282,0.730337079,0
1.1192E-2,69.707080835,0.731214829,0.190839695,0.741573034,0
1.11955E-2,70.826628078,0.731325594,0.183206107,0.752808989,0
1.13555E-2,71.962173617,0.736324391,0.175572519,0.764044944,0
1.13818E-2,73.100357776,0.737139868,0.167938931,0.764044944,0
1.15175E-2,74.252105495,0.74129211,0.160305344,0.775280899,0
1.15583E-2,75.407931314,0.742527675,0.152671756,0.786516854,0
1.16087E-2,76.568799955,0.744047371,0.145038168,0.797752809,0
1.16427E-2,77.733069114,0.745067077,0.13740458,0.808988764,0
1.16797E-2,78.901035646,0.746171192,0.129770992,0.820224719,0
1.18511E-2,80.086149863,0.751229669,0.122137405,0.831460674,0
1.18681E-2,81.272963514,0.75172547,0.114503817,0.842696629,0
1.19785E-2,82.470813176,0.754921209,0.106870229,0.853932584,0
1.21295E-2,83.683758211,0.759225925,0.099236641,0.865168539,0
1.23448E-2,84.918239207,0.765236735,0.091603053,0.876404494,0
1.2419E-2,86.160135717,0.767271525,0.083969466,0.887640449,0
1.26658E-2,87.426710913,0.773917107,0.076335878,0.898876404,0
1.2945E-2,88.721212184,0.781208585,0.06870229,0.91011236,0
1.30699E-2,90.028197862,0.784391733,0.061068702,0.921348315,0
1.31349E-2,91.341685608,0.786031182,0.053435115,0.93258427,0
1.33905E-2,92.680733575,0.792356072,0.045801527,0.943820225,0
1.34099E-2,94.02172716,0.792829788,0.038167939,0.95505618,0
1.36504E-2,95.386762919,0.798595116,0.030534351,0.966292135,0
1.37108E-2,96.757846776,0.800020019,0.022900763,0.966292135,0
1.60731E-2,98.365152832,0.848450528,0.015267176,0.97752809,0
1.63485E-2,100,0.853271909,0.007633588,0.988764045,0
1.63485E-2,100,0.853271909,0.007633588,1,0
